task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0457,MATH500,test/intermediate_algebra/1102.json,Intermediate Algebra,1,256,256,83,339,0,0,0,0,,,83,255,4040,134,134,17166,17300,17300,619.403,14.8549,True,4,736,0,6.020340777437716,0.3479965767305038,0.02360917951936359,104.1518954496725,3.6561611603545527,3.6744967637540453,0.037984689766317484,0.05048220064724919,44.18020145044319,44.48362944983819,44.48362944983819,33.33203125,1002.109375,1002.109375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0457/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0457/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0457/runner.log,NA,"-2,1",NA,"-2,1",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0458,MATH500,test/number_theory/342.json,Number Theory,1,256,256,51,307,0,0,0,0,,,51,255,2626,131,131,17137,17268,17268,389.313,14.8801,True,4,740,0,4.613019366830062,0.2671426550167976,0.018090272026784555,79.65761842642151,3.6610926829268293,3.6959606164383563,0.06562439024390244,0.015599315068493151,44.438237398373985,44.628758561643835,44.628758561643835,33.03125,1002.28515625,1002.28515625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0458/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0458/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0458/runner.log,0,0,0,0,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0459,MATH500,test/prealgebra/805.json,Prealgebra,3,256,256,148,404,0,0,0,0,,,148,255,4898,264,264,17126,17390,17390,560.606,14.8896,True,4,667,0,5.1519997351333515,0.2962622044355004,0.02020392052993471,89.59327539396898,3.6585932475884246,3.6561666666666666,0.08493569131832798,0.06977777777777777,44.24908038585209,44.56268518518519,44.56268518518519,32.9140625,1002.078125,1002.078125,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0459/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0459/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0459/runner.log,NA,41,NA,41,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0460,MATH500,test/algebra/2780.json,Algebra,5,256,256,118,374,0,0,0,0,,,118,255,5800,152,152,17167,17319,17319,776.316,14.8541,True,4,783,0,6.077912304763195,0.3509389863596741,0.023834950214757625,105.26336320619376,3.6911741618969747,3.6681131756756757,0.01723875715453802,0.06280743243243245,43.99460179885527,44.40900168918919,44.40900168918919,33.02734375,1002.1328125,1002.1328125,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0460/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0460/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0460/runner.log,NA,\$18.90,NA,\18.90,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0461,MATH500,test/prealgebra/914.json,Prealgebra,4,256,256,201,457,0,0,0,0,,,201,255,1531,264,264,17152,17416,17416,761.364,14.8671,True,4,754,0,5.202112963775981,0.29869734518695346,0.020400442995199927,90.59999937712249,3.671853181076672,3.6628252427184465,0.0401468189233279,0.09396763754045308,44.47483686786297,44.72573139158576,44.72573139158576,33.25,1002.34375,1002.34375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0461/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0461/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0461/runner.log,NA,75^\circ,NA,75^\circ,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0462,MATH500,test/algebra/824.json,Algebra,4,256,256,137,393,0,0,0,0,,,137,255,2630,270,270,17129,17399,17399,507.407,14.887,True,4,639,0,5.225904012233218,0.300356572919893,0.02049374122444399,90.92550390884577,3.6398997574777687,3.686388318863457,0.10886337914308812,0.02085872138910813,44.53981083265966,44.679,44.679,33.12109375,1002.234375,1002.234375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0462/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0462/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0462/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0463,MATH500,test/number_theory/679.json,Number Theory,2,256,256,143,399,0,0,0,0,,,143,255,3045,266,266,17194,17460,17460,537.594,14.8308,True,4,745,0,5.075559037006213,0.2906963938720626,0.019904153086298875,88.61926078612849,3.660375981161695,3.64087610619469,0.049039246467817904,0.07862751407884151,44.65243720565149,44.75395253419148,44.755,33.12109375,1002.30859375,1002.30859375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0463/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0463/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0463/runner.log,NA,59,NA,59,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0464,MATH500,test/algebra/1425.json,Algebra,2,256,256,66,322,0,0,0,0,,,66,255,2277,138,138,17135,17273,17273,478.261,14.8818,True,4,736,0,5.027519109008184,0.291062300064157,0.019715761211796797,86.84033756989835,3.6565616438356163,3.640889068825911,0.08836986301369863,0.024318218623481783,44.709739726027394,44.80651983805668,44.80651983805668,33.3359375,1002.34765625,1002.34765625,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0464/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0464/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0464/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0465,MATH500,test/intermediate_algebra/834.json,Intermediate Algebra,3,256,256,77,333,0,0,0,0,,,77,255,3421,136,136,17179,17315,17315,566.176,14.8437,True,4,650,0,5.27277683666161,0.3045207529114415,0.02067755622220239,91.29813092679578,3.6801171749598716,3.653332778702163,0.02406019261637239,0.1248036605657238,44.62273916532905,44.753078202995006,44.753078202995006,33.4609375,1002.29296875,1002.29296875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0465/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0465/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0465/runner.log,NA,9,NA,9,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0466,MATH500,test/number_theory/72.json,Number Theory,4,256,256,62,318,0,0,0,0,,,62,255,1615,138,138,17147,17285,17285,449.275,14.8714,True,4,785,0,5.042869068738392,0.29174828283126364,0.019775957132307422,87.16599185314311,3.648679775280899,3.646017900732303,0.02430658105939005,0.06744833197721725,44.817,44.92868917819365,44.92868917819365,33.234375,1002.55859375,1002.55859375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0466/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0466/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0466/runner.log,NA,121,NA,121,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0467,MATH500,test/precalculus/703.json,Precalculus,5,256,256,122,378,0,0,0,0,,,122,255,5605,138,138,17120,17258,17258,884.058,14.8949,True,4,677,0,3.2219750801697633,0.18669458107369125,0.0126351963928226,55.60484593356977,3.642225341972642,3.6387482071713144,0.04954643628509719,0.08693067729083666,44.31709287257019,44.648172111553784,44.648172111553784,33.3125,1002.4296875,1002.4296875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0467/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0467/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0467/runner.log,NA,8 \pi,NA,8\pi,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0468,MATH500,test/prealgebra/1114.json,Prealgebra,2,256,256,225,481,0,0,0,0,,,225,255,1525,277,277,17098,17375,17375,812.274,14.914,True,4,869,0,5.395600677574294,0.3105381684934846,0.021159218343428605,93.74856177285336,3.6401280000000003,3.646132901134522,0.08042,0.06176175040518639,44.647612,44.90480307941653,44.90480307941653,33.0625,1002.3203125,1002.3203125,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0468/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0468/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0468/runner.log,NA,15\mbox{ cm}^2,NA,15\mbox{cm}^2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0469,MATH500,test/algebra/224.json,Algebra,4,256,256,72,328,0,0,0,0,,,72,255,1568,136,136,17118,17254,17254,529.412,14.8966,True,4,784,0,4.754801157653245,0.27557674496657264,0.018646279049620566,82.03933917414909,3.6473143322475567,3.646236391912908,0.07590553745928338,0.09952721617418352,44.91172312703583,45.016124416796266,45.016124416796266,33.4453125,1002.4296875,1002.4296875,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0469/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0469/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0469/runner.log,7,8,7,8,last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0470,MATH500,test/algebra/435.json,Algebra,3,256,256,55,311,0,0,0,0,,,55,255,3879,135,135,17117,17252,17252,407.407,14.8975,True,4,739,0,4.155282267798032,0.2408580030024364,0.016295224579600125,71.68692968405165,3.6534807256235826,3.6314252336448596,0.08697959183673469,0.08766121495327103,44.798043083900225,45.0746168224299,45.0746168224299,33.24609375,1002.19921875,1002.19921875,32,32,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0470/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0470/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0470/runner.log,NA,25,NA,25,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0471,MATH500,test/intermediate_algebra/158.json,Intermediate Algebra,5,256,256,89,345,0,0,0,0,,,89,255,3491,128,128,17013,17141,17141,695.312,14.9885,True,4,762,0,5.575900762005712,0.3252961181964712,0.021866277498061616,95.5765149615399,3.650126057529611,3.6248101970865467,0.04581641285956006,0.12238646101113967,44.79936971235195,45.16554884318766,45.16554884318766,33.26953125,1002.56640625,1002.56640625,32,32,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0471/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0471/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0471/runner.log,NA,27648,NA,27648,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0472,MATH500,test/prealgebra/846.json,Prealgebra,3,256,256,94,350,0,0,0,0,,,94,255,6636,141,141,17262,17403,17403,666.667,14.7723,True,4,707,0,6.849346483115027,0.3935727451080289,0.026860182286725594,119.1991768456508,3.6513137404580154,3.636475570032573,0.10881297709923662,0.09232247557003256,43.92675038167939,44.55158306188925,44.55158306188925,33.546875,1002.48046875,1002.48046875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0472/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0472/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0472/runner.log,NA,84,NA,84,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0473,MATH500,test/algebra/2470.json,Algebra,1,256,256,73,329,0,0,0,0,,,73,255,1951,168,168,17142,17310,17310,434.524,14.8757,True,4,769,0,5.689447026313476,0.3286797819938461,0.0223115569659352,98.48432802548626,3.6657533596837943,3.673468189233279,0.03770513833992095,0.031013866231647633,44.58838577075099,44.83466721044046,44.83466721044046,33.15625,1002.2734375,1002.2734375,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0473/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0473/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0473/runner.log,NA,137 \frac{1}{2},NA,137\frac{1}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0474,MATH500,test/prealgebra/1930.json,Prealgebra,5,256,256,271,527,0,0,0,0,,,271,255,1952,405,405,17100,17505,17505,669.136,14.9123,True,4,645,0,5.544096549550753,0.31671502710944033,0.021741555096277464,97.04941009988593,3.6502065985860175,3.6572850202429152,0.031700706991359,0.024936842105263157,44.79190966221524,44.96911093117409,44.96911093117409,33.234375,1002.4140625,1002.4140625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0474/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0474/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0474/runner.log,NA,7,NA,7,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0475,MATH500,test/intermediate_algebra/752.json,Intermediate Algebra,1,256,256,96,352,0,0,0,0,,,96,255,1947,141,141,17169,17310,17310,680.851,14.8524,True,4,653,0,5.436773639425053,0.31408282145725325,0.021320680938921775,94.11055169844767,3.6628152866242036,3.684219653179191,0.04451910828025478,0.009334434351775393,44.93700636942675,45.026878612716764,45.026878612716764,33.41015625,1002.4921875,1002.4921875,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0475/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0475/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0475/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0476,MATH500,test/counting_and_probability/1003.json,Counting & Probability,5,256,256,198,454,0,0,0,0,,,198,255,1928,273,273,17150,17423,17423,725.275,14.8688,True,4,877,0,4.158937607255037,0.23870387460569578,0.016309559244137403,72.46116993120451,3.680886881382561,3.670382875605816,0.018416339355852317,0.03181421647819063,44.97804084838963,45.063084006462034,45.063084006462034,33.7890625,1002.75390625,1002.75390625,34,34,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0476/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0476/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0476/runner.log,NA,29,NA,29,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0477,MATH500,test/prealgebra/1252.json,Prealgebra,2,256,256,102,358,0,0,0,0,,,102,255,1954,143,143,17102,17245,17245,713.287,14.9105,True,4,718,0,4.5903778804737145,0.2661860180036946,0.018001481884210645,79.16106654876921,3.6508892238131123,3.6591799999999997,0.045673700075357954,0.020273333333333334,44.96070836473248,45.05461416666667,45.05461416666667,33.3359375,1002.43359375,1002.43359375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0477/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0477/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0477/runner.log,NA,200,NA,200,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0478,MATH500,test/number_theory/22.json,Number Theory,3,256,256,78,334,0,0,0,0,,,78,255,1927,138,138,17204,17342,17342,565.217,14.8221,True,4,743,0,4.679235782337153,0.2698210000194414,0.01834994424445942,81.14730693729089,3.671890214797136,3.6385392491467576,0.018998408910103418,0.0514061433447099,45.036,45.129,45.129,33.515625,1002.18359375,1002.18359375,33,33,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0478/telemetry.csv,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0478/generated_text.txt,/home/lyyyy/pace/results/oneplus/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0478/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
