run_id,timestamp_start,timestamp_end,assignee,task_group,device_id,runtime,model,quantization,backend,performance_mode,htp_performance_mode,htp_performance_mode_name,strategy,dataset,sample_id,repeat_id,prompt_tokens,target_output_tokens,actual_output_tokens,ttft_ms,decode_latency_ms,tpot_ms,e2e_latency_ms,energy_batch_id,energy_j,start_temp_c,end_temp_c,start_npu_temp_c,end_npu_temp_c,thermal_status,task_success,deadline_ms,progress_satisfied,error_type,notes,action_text,action_name,action_arguments,gold_action,gold_arguments,action_valid,action_correct,action_schema_error,time_to_valid_action_ms,invalid_action_rate,valid_under_deadline,correct_under_deadline,action_budget_tokens
w3v2_029_balanced_b96_r1_d2000,2026-07-19T21:04:56+08:00,2026-07-19T21:05:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,904,1610,67.083,2514,W3_action_balanced_b96_9996cd9b82,NA,37.664,37.748,44.6,44.6,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_029_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,2445.0,0.0,false,false,96
w3v2_029_balanced_b96_r1_d5000,2026-07-19T21:04:56+08:00,2026-07-19T21:05:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,904,1610,67.083,2514,W3_action_balanced_b96_9996cd9b82,NA,37.664,37.748,44.6,44.6,0,true,5000,true,none,"physical_run_id=w3v2_029_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,2445.0,0.0,true,true,96
w3v2_029_balanced_b96_r1_d10000,2026-07-19T21:04:56+08:00,2026-07-19T21:05:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq731_budget96_temp0.0,tiny_schema_v2,w3v2_029,1,635,96,24,904,1610,67.083,2514,W3_action_balanced_b96_9996cd9b82,NA,37.664,37.748,44.6,44.6,0,true,10000,true,none,"physical_run_id=w3v2_029_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""nearest train station"",""result_limit"":8,""safe_search"":false}}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",search_web,"{""query"": ""nearest train station"", ""result_limit"": 8, ""safe_search"": false}",true,true,false,2445.0,0.0,true,true,96
w3v2_030_balanced_b96_r1_d2000,2026-07-19T21:05:01+08:00,2026-07-19T21:05:05+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,904,1276,67.158,2180,W3_action_balanced_b96_9996cd9b82,NA,37.748,37.837,44.2,44.9,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_030_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,2110.0,0.0,false,false,96
w3v2_030_balanced_b96_r1_d5000,2026-07-19T21:05:01+08:00,2026-07-19T21:05:05+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,904,1276,67.158,2180,W3_action_balanced_b96_9996cd9b82,NA,37.748,37.837,44.2,44.9,0,true,5000,true,none,"physical_run_id=w3v2_030_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,2110.0,0.0,true,true,96
w3v2_030_balanced_b96_r1_d10000,2026-07-19T21:05:01+08:00,2026-07-19T21:05:05+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,balanced,8,kHtpBalanced,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_030,1,628,96,19,904,1276,67.158,2180,W3_action_balanced_b96_9996cd9b82,NA,37.748,37.837,44.2,44.9,0,true,10000,true,none,"physical_run_id=w3v2_030_balanced_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""find_ui_element"",""arguments"":{""description"":""Settings icon"",""visible_only"":false}}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",find_ui_element,"{""description"": ""Settings icon"", ""visible_only"": false}",true,true,false,2110.0,0.0,true,true,96
w3v2_001_low_saver_b96_r1_d2000,2026-07-19T21:23:41+08:00,2026-07-19T21:23:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,1934,1819,139.923,3753,W3_action_low_saver_b96_cc00b3fb5c,NA,30.535,31.084,30.3,33.8,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_001_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3614.0,0.0,false,false,96
w3v2_001_low_saver_b96_r1_d5000,2026-07-19T21:23:41+08:00,2026-07-19T21:23:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,1934,1819,139.923,3753,W3_action_low_saver_b96_cc00b3fb5c,NA,30.535,31.084,30.3,33.8,0,true,5000,true,none,"physical_run_id=w3v2_001_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3614.0,0.0,true,true,96
w3v2_001_low_saver_b96_r1_d10000,2026-07-19T21:23:41+08:00,2026-07-19T21:23:47+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_001,1,629,96,13,1934,1819,139.923,3753,W3_action_low_saver_b96_cc00b3fb5c,NA,30.535,31.084,30.3,33.8,0,true,10000,true,none,"physical_run_id=w3v2_001_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3614.0,0.0,true,true,96
w3v2_002_low_saver_b96_r1_d2000,2026-07-19T21:23:47+08:00,2026-07-19T21:23:54+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,1957,2234,139.625,4191,W3_action_low_saver_b96_cc00b3fb5c,NA,31.095,31.848,33.8,34.6,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_002_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,4046.0,0.0,false,false,96
w3v2_002_low_saver_b96_r1_d5000,2026-07-19T21:23:47+08:00,2026-07-19T21:23:54+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,1957,2234,139.625,4191,W3_action_low_saver_b96_cc00b3fb5c,NA,31.095,31.848,33.8,34.6,0,true,5000,true,none,"physical_run_id=w3v2_002_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,4046.0,0.0,true,true,96
w3v2_002_low_saver_b96_r1_d10000,2026-07-19T21:23:47+08:00,2026-07-19T21:23:54+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq724_budget96_temp0.0,tiny_schema_v2,w3v2_002,1,628,96,16,1957,2234,139.625,4191,W3_action_low_saver_b96_cc00b3fb5c,NA,31.095,31.848,33.8,34.6,0,true,10000,true,none,"physical_run_id=w3v2_002_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_url"",""arguments"":{""url"":""https://weather.example.com""}}",open_url,"{""url"": ""https://weather.example.com""}",open_url,"{""url"": ""https://weather.example.com""}",true,true,false,4046.0,0.0,true,true,96
w3v2_003_low_saver_b96_r1_d2000,2026-07-19T21:23:55+08:00,2026-07-19T21:24:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,1945,1759,135.308,3704,W3_action_low_saver_b96_cc00b3fb5c,NA,31.854,32.154,34.6,35.3,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_003_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3560.0,0.0,false,false,96
w3v2_003_low_saver_b96_r1_d5000,2026-07-19T21:23:55+08:00,2026-07-19T21:24:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,1945,1759,135.308,3704,W3_action_low_saver_b96_cc00b3fb5c,NA,31.854,32.154,34.6,35.3,0,true,5000,true,none,"physical_run_id=w3v2_003_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3560.0,0.0,true,true,96
w3v2_003_low_saver_b96_r1_d10000,2026-07-19T21:23:55+08:00,2026-07-19T21:24:01+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq722_budget96_temp0.0,tiny_schema_v2,w3v2_003,1,626,96,13,1945,1759,135.308,3704,W3_action_low_saver_b96_cc00b3fb5c,NA,31.854,32.154,34.6,35.3,0,true,10000,true,none,"physical_run_id=w3v2_003_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""open_app"",""arguments"":{""app_name"":""Calculator""}}",open_app,"{""app_name"": ""Calculator""}",open_app,"{""app_name"": ""Calculator""}",true,true,false,3560.0,0.0,true,true,96
w3v2_004_low_saver_b96_r1_d2000,2026-07-19T21:24:01+08:00,2026-07-19T21:24:09+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,1974,3361,140.042,5335,W3_action_low_saver_b96_cc00b3fb5c,NA,32.154,32.434,35.3,35.7,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_004_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,5193.0,0.0,false,false,96
w3v2_004_low_saver_b96_r1_d5000,2026-07-19T21:24:01+08:00,2026-07-19T21:24:09+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,1974,3361,140.042,5335,W3_action_low_saver_b96_cc00b3fb5c,NA,32.154,32.434,35.3,35.7,0,false,5000,false,deadline_miss,"physical_run_id=w3v2_004_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,5193.0,0.0,false,false,96
w3v2_004_low_saver_b96_r1_d10000,2026-07-19T21:24:01+08:00,2026-07-19T21:24:09+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq725_budget96_temp0.0,tiny_schema_v2,w3v2_004,1,629,96,24,1974,3361,140.042,5335,W3_action_low_saver_b96_cc00b3fb5c,NA,32.154,32.434,35.3,35.7,0,true,10000,true,none,"physical_run_id=w3v2_004_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_web"",""arguments"":{""query"":""battery health tips"",""result_limit"":5,""safe_search"":true}}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",search_web,"{""query"": ""battery health tips"", ""result_limit"": 5, ""safe_search"": true}",true,true,false,5193.0,0.0,true,true,96
w3v2_005_low_saver_b96_r1_d2000,2026-07-19T21:24:09+08:00,2026-07-19T21:24:16+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,1948,2515,139.722,4463,W3_action_low_saver_b96_cc00b3fb5c,NA,32.44,32.646,35.3,35.7,0,false,2000,false,deadline_miss,"physical_run_id=w3v2_005_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,4321.0,0.0,false,false,96
w3v2_005_low_saver_b96_r1_d5000,2026-07-19T21:24:09+08:00,2026-07-19T21:24:16+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,1948,2515,139.722,4463,W3_action_low_saver_b96_cc00b3fb5c,NA,32.44,32.646,35.3,35.7,0,true,5000,true,none,"physical_run_id=w3v2_005_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,4321.0,0.0,true,true,96
w3v2_005_low_saver_b96_r1_d10000,2026-07-19T21:24:09+08:00,2026-07-19T21:24:16+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_005,1,625,96,18,1948,2515,139.722,4463,W3_action_low_saver_b96_cc00b3fb5c,NA,32.44,32.646,35.3,35.7,0,true,10000,true,none,"physical_run_id=w3v2_005_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""""","{""action"":""search_contacts"",""arguments"":{""favorites_only"":false,""name"":""Alice Chen""}}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",search_contacts,"{""favorites_only"": false, ""name"": ""Alice Chen""}",true,true,false,4321.0,0.0,true,true,96
w3v2_006_low_saver_b96_r1_d2000,2026-07-19T21:24:16+08:00,2026-07-19T21:24:26+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,1956,5785,137.738,7741,W3_action_low_saver_b96_cc00b3fb5c,NA,32.651,32.779,35.7,35.7,0,false,2000,false,wrong_action_type,"physical_run_id=w3v2_006_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,7596.0,0.0,false,false,96
w3v2_006_low_saver_b96_r1_d5000,2026-07-19T21:24:16+08:00,2026-07-19T21:24:26+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,1956,5785,137.738,7741,W3_action_low_saver_b96_cc00b3fb5c,NA,32.651,32.779,35.7,35.7,0,false,5000,false,wrong_action_type,"physical_run_id=w3v2_006_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,7596.0,0.0,false,false,96
w3v2_006_low_saver_b96_r1_d10000,2026-07-19T21:24:16+08:00,2026-07-19T21:24:26+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq721_budget96_temp0.0,tiny_schema_v2,w3v2_006,1,625,96,42,1956,5785,137.738,7741,W3_action_low_saver_b96_cc00b3fb5c,NA,32.651,32.779,35.7,35.7,0,false,10000,false,wrong_action_type,"physical_run_id=w3v2_006_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""expected action=search_calendar, got=set_alarm""","{""action"":""set_alarm"",""arguments"":{""label"":""Reminder"",""time"":""Mon-Fri 08:00"",""repeat_days"":[""Mon"",""Tue"",""Wed"",""Thu"",""Fri""],""vibrate"":false}}",set_alarm,"{""label"": ""Reminder"", ""repeat_days"": [""Mon"", ""Tue"", ""Wed"", ""Thu"", ""Fri""], ""time"": ""Mon-Fri 08:00"", ""vibrate"": false}",search_calendar,"{""days_ahead"": 14, ""keyword"": ""Project review""}",true,false,false,7596.0,0.0,true,false,96
w3v2_007_low_saver_b96_r1_d2000,2026-07-19T21:24:26+08:00,2026-07-19T21:24:35+08:00,mym,W3_action,10.29.195.116:46301,executorch_qnn,Qwen2.5-3B-Instruct,Qwen2_5_1_5BQuantRecipe,QNN_HTP,low_saver,5,kHtpLowPowerSaver,hybrid_prefill_ar128_seq728_budget96_temp0.0,tiny_schema_v2,w3v2_007,1,632,96,24,1954,3374,140.583,5328,W3_action_low_saver_b96_cc00b3fb5c,NA,32.79,32.952,35.7,35.3,0,false,2000,false,wrong_argument,"physical_run_id=w3v2_007_low_saver_b96_r1;action_validator_version=strict_json_v2;action_error_message=""argument 'safe_search' must have type boolean""","{""action"":""search_web"",""arguments"":{""query"":""Alice Chen biography"",""result_limit"":3,""safe_search"":""off""}}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": ""off""}",search_web,"{""query"": ""Alice Chen biography"", ""result_limit"": 3, ""safe_search"": false}",false,false,false,NA,1.0,false,false,96
